experiment_id,lambda_joint_soft_group,decoder_name,cohort,matrix_type,true_label,pred_label,count,row_sum,row_percent
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,22,21,0,44,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,22,22,0,44,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,22,32,7,44,0.1590909090909091
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,22,INV,6,44,0.13636363636363635
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,32,00,66,95,0.6947368421052632
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,32,11,0,95,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,32,12,4,95,0.042105263157894736
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,32,21,0,95,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,32,22,0,95,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,32,32,16,95,0.16842105263157894
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,32,INV,9,95,0.09473684210526316
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,INV,00,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,INV,11,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,INV,12,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,INV,21,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,INV,22,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,INV,32,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,joint6_with_inv,INV,INV,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,00,00,39,47,0.8297872340425532
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,00,11,0,47,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,00,12,3,47,0.06382978723404255
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,00,21,0,47,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,00,22,0,47,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,00,32,1,47,0.02127659574468085
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,00,INV,4,47,0.0851063829787234
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,11,00,7,7,1.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,11,11,0,7,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,11,12,0,7,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,11,21,0,7,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,11,22,0,7,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,11,32,0,7,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,11,INV,0,7,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,12,00,6,11,0.5454545454545454
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,12,11,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,12,12,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,12,21,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,12,22,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,12,32,2,11,0.18181818181818182
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,12,INV,3,11,0.2727272727272727
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,21,00,10,11,0.9090909090909091
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,21,11,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,21,12,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,21,21,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,21,22,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,21,32,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,21,INV,1,11,0.09090909090909091
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,22,00,26,39,0.6666666666666666
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,22,11,0,39,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,22,12,1,39,0.02564102564102564
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,22,21,0,39,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,22,22,0,39,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,22,32,7,39,0.1794871794871795
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,22,INV,5,39,0.1282051282051282
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,32,00,59,88,0.6704545454545454
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,32,11,0,88,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,32,12,4,88,0.045454545454545456
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,32,21,0,88,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,32,22,0,88,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,32,32,16,88,0.18181818181818182
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,32,INV,9,88,0.10227272727272728
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,INV,00,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,INV,11,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,INV,12,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,INV,21,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,INV,22,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,INV,32,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,joint6_with_inv,INV,INV,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,internal,joint6_with_inv,00,00,1125,1466,0.767394270122783
grandBatch128,joint_ce_on,decoder_non_qwk,internal,joint6_with_inv,00,11,0,1466,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,internal,joint6_with_inv,00,12,63,1466,0.042974079126875855
grandBatch128,joint_ce_on,decoder_non_qwk,internal,joint6_with_inv,00,21,0,1466,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,internal,joint6_with_inv,00,22,0,1466,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,internal,joint6_with_inv,00,32,178,1466,0.12141882673942701
grandBatch128,joint_ce_on,decoder_non_qwk,internal,joint6_with_inv,00,INV,100,1466,0.06821282401091405
