experiment_id,lambda_joint_soft_group,decoder_name,cohort,metric_name,metric_value
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,AUROC_stage_any_htn_fused,0.9717673630717109
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,AUROC_stage_any_htn_fused,0.6249134948096885
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,AUROC_stage_any_htn_fused,0.6305237315875614
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,AUROC_stage_any_htn_fused,0.8036120314428638
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,AUROC_stage_any_htn_fused,0.7130003017584288
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,AUROC_stage_any_htn_fused,0.71875
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,AUROC_stage_any_htn_fused,0.9669678147939017
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,AUROC_stage_any_htn_fused,0.6276816608996539
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,AUROC_stage_any_htn_fused,0.6312056737588653
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,AUROC_stage_any_htn_fused,0.8002628241521413
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,AUROC_stage_any_htn_fused,0.7130003017584288
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,AUROC_stage_any_htn_fused,0.71875
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,AUROC_stage_any_htn_fused,0.9669678147939017
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,AUROC_stage_any_htn_fused,0.6276816608996539
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,AUROC_stage_any_htn_fused,0.6312056737588653
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,AUROC_stage_any_htn_fused,0.8002628241521413
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,AUROC_stage_any_htn_fused,0.7130003017584288
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,AUROC_stage_any_htn_fused,0.71875
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,AUROC_stage_any_htn_fused,0.9669678147939017
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,AUROC_stage_any_htn_fused,0.6276816608996539
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,AUROC_stage_any_htn_fused,0.6312056737588653
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,AUROC_stage_any_htn_fused,0.8002628241521413
grandBatch128,joint_ce_on,decoder_non_qwk,handan,AUROC_stage_ge2_fused,0.7164014895057549
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,AUROC_stage_ge2_fused,0.7243126684636119
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,AUROC_stage_ge2_fused,0.9624379872430899
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,AUROC_stage_ge2_fused,0.6731455399061033
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,AUROC_stage_ge2_fused,0.691638795986622
grandBatch128,joint_ce_on,decoder_non_qwk,internal,AUROC_stage_ge2_fused,0.8039854628065803
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,AUROC_stage_ge2_fused,0.7164014895057549
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,AUROC_stage_ge2_fused,0.7243126684636119
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,AUROC_stage_ge2_fused,0.9624379872430899
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,AUROC_stage_ge2_fused,0.6731455399061033
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,AUROC_stage_ge2_fused,0.691638795986622
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,AUROC_stage_ge2_fused,0.8039854628065803
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,AUROC_stage_ge2_fused,0.7164014895057549
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,AUROC_stage_ge2_fused,0.7243126684636119
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,AUROC_stage_ge2_fused,0.9624379872430899
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,AUROC_stage_ge2_fused,0.6731455399061033
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,AUROC_stage_ge2_fused,0.691638795986622
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,AUROC_stage_ge2_fused,0.8039854628065803
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,AUROC_stage_ge2_fused,0.7219589257503949
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,AUROC_stage_ge2_fused,0.7291644204851753
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,AUROC_stage_ge2_fused,0.9576541459957477
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,AUROC_stage_ge2_fused,0.6831924882629108
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,AUROC_stage_ge2_fused,0.6963210702341137
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,AUROC_stage_ge2_fused,0.801881895208034
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,AUROC_stage_ge2_fused,0.7219589257503949
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,AUROC_stage_ge2_fused,0.7291644204851753
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,AUROC_stage_ge2_fused,0.9576541459957477
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,AUROC_stage_ge2_fused,0.6831924882629108
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,AUROC_stage_ge2_fused,0.6963210702341137
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,AUROC_stage_ge2_fused,0.801881895208034
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,AUROC_stage_ge2_fused,0.7219589257503949
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,AUROC_stage_ge2_fused,0.7291644204851753
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,AUROC_stage_ge2_fused,0.9576541459957477
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,AUROC_stage_ge2_fused,0.6831924882629108
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,AUROC_stage_ge2_fused,0.6963210702341137
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,AUROC_stage_ge2_fused,0.801881895208034
